"kobo_farmer_id","country","name_question","name_choice","module","theme","indicator","label_choice","label_question","type","type_question","list_name","name_question_recla"
"273309012","zimbabwe","_3_3_2_1","1998","performance","environmental","biodiversity_climate_mitigation",NA,"**Since when has your household been farming this land?**","integer","integer",NA,"_3_3_2_1"
"273344326","zimbabwe","_3_3_2_1","2002","performance","environmental","biodiversity_climate_mitigation",NA,"**Since when has your household been farming this land?**","integer","integer",NA,"_3_3_2_1"
"273368670","zimbabwe","_3_3_2_1","1972","performance","environmental","biodiversity_climate_mitigation",NA,"**Since when has your household been farming this land?**","integer","integer",NA,"_3_3_2_1"
"273368690","zimbabwe","_3_3_2_1","1979","performance","environmental","biodiversity_climate_mitigation",NA,"**Since when has your household been farming this land?**","integer","integer",NA,"_3_3_2_1"
"273386759","zimbabwe","_3_3_2_1","2011","performance","environmental","biodiversity_climate_mitigation",NA,"**Since when has your household been farming this land?**","integer","integer",NA,"_3_3_2_1"
"273386767","zimbabwe","_3_3_2_1","1982","performance","environmental","biodiversity_climate_mitigation",NA,"**Since when has your household been farming this land?**","integer","integer",NA,"_3_3_2_1"
"273386779","zimbabwe","_3_3_2_1","1973","performance","environmental","biodiversity_climate_mitigation",NA,"**Since when has your household been farming this land?**","integer","integer",NA,"_3_3_2_1"
"273387865","zimbabwe","_3_3_2_1","2002","performance","environmental","biodiversity_climate_mitigation",NA,"**Since when has your household been farming this land?**","integer","integer",NA,"_3_3_2_1"
"273395819","zimbabwe","_3_3_2_1","1980","performance","environmental","biodiversity_climate_mitigation",NA,"**Since when has your household been farming this land?**","integer","integer",NA,"_3_3_2_1"
"273395825","zimbabwe","_3_3_2_1","1981","performance","environmental","biodiversity_climate_mitigation",NA,"**Since when has your household been farming this land?**","integer","integer",NA,"_3_3_2_1"
"273437730","zimbabwe","_3_3_2_1","1982","performance","environmental","biodiversity_climate_mitigation",NA,"**Since when has your household been farming this land?**","integer","integer",NA,"_3_3_2_1"
"273438050","zimbabwe","_3_3_2_1","1980","performance","environmental","biodiversity_climate_mitigation",NA,"**Since when has your household been farming this land?**","integer","integer",NA,"_3_3_2_1"
"273554599","zimbabwe","_3_3_2_1","2004","performance","environmental","biodiversity_climate_mitigation",NA,"**Since when has your household been farming this land?**","integer","integer",NA,"_3_3_2_1"
"273581559","zimbabwe","_3_3_2_1","2002","performance","environmental","biodiversity_climate_mitigation",NA,"**Since when has your household been farming this land?**","integer","integer",NA,"_3_3_2_1"
"273581588","zimbabwe","_3_3_2_1","1963","performance","environmental","biodiversity_climate_mitigation",NA,"**Since when has your household been farming this land?**","integer","integer",NA,"_3_3_2_1"
"273676579","zimbabwe","_3_3_2_1","1994","performance","environmental","biodiversity_climate_mitigation",NA,"**Since when has your household been farming this land?**","integer","integer",NA,"_3_3_2_1"
"273676624","zimbabwe","_3_3_2_1","1996","performance","environmental","biodiversity_climate_mitigation",NA,"**Since when has your household been farming this land?**","integer","integer",NA,"_3_3_2_1"
"273676899","zimbabwe","_3_3_2_1","1995","performance","environmental","biodiversity_climate_mitigation",NA,"**Since when has your household been farming this land?**","integer","integer",NA,"_3_3_2_1"
"273677838","zimbabwe","_3_3_2_1","1989","performance","environmental","biodiversity_climate_mitigation",NA,"**Since when has your household been farming this land?**","integer","integer",NA,"_3_3_2_1"
"273694086","zimbabwe","_3_3_2_1","1947","performance","environmental","biodiversity_climate_mitigation",NA,"**Since when has your household been farming this land?**","integer","integer",NA,"_3_3_2_1"
"273694095","zimbabwe","_3_3_2_1","2002","performance","environmental","biodiversity_climate_mitigation",NA,"**Since when has your household been farming this land?**","integer","integer",NA,"_3_3_2_1"
"273701712","zimbabwe","_3_3_2_1","2017","performance","environmental","biodiversity_climate_mitigation",NA,"**Since when has your household been farming this land?**","integer","integer",NA,"_3_3_2_1"
"273701713","zimbabwe","_3_3_2_1","1999","performance","environmental","biodiversity_climate_mitigation",NA,"**Since when has your household been farming this land?**","integer","integer",NA,"_3_3_2_1"
"273732786","zimbabwe","_3_3_2_1","1987","performance","environmental","biodiversity_climate_mitigation",NA,"**Since when has your household been farming this land?**","integer","integer",NA,"_3_3_2_1"
"273732999","zimbabwe","_3_3_2_1","2003","performance","environmental","biodiversity_climate_mitigation",NA,"**Since when has your household been farming this land?**","integer","integer",NA,"_3_3_2_1"
"273781271","zimbabwe","_3_3_2_1","1998","performance","environmental","biodiversity_climate_mitigation",NA,"**Since when has your household been farming this land?**","integer","integer",NA,"_3_3_2_1"
"273782166","zimbabwe","_3_3_2_1","2007","performance","environmental","biodiversity_climate_mitigation",NA,"**Since when has your household been farming this land?**","integer","integer",NA,"_3_3_2_1"
"273785016","zimbabwe","_3_3_2_1","2014","performance","environmental","biodiversity_climate_mitigation",NA,"**Since when has your household been farming this land?**","integer","integer",NA,"_3_3_2_1"
"273785039","zimbabwe","_3_3_2_1","2016","performance","environmental","biodiversity_climate_mitigation",NA,"**Since when has your household been farming this land?**","integer","integer",NA,"_3_3_2_1"
"273785070","zimbabwe","_3_3_2_1","1939","performance","environmental","biodiversity_climate_mitigation",NA,"**Since when has your household been farming this land?**","integer","integer",NA,"_3_3_2_1"
"273785077","zimbabwe","_3_3_2_1","2003","performance","environmental","biodiversity_climate_mitigation",NA,"**Since when has your household been farming this land?**","integer","integer",NA,"_3_3_2_1"
"273785094","zimbabwe","_3_3_2_1","1990","performance","environmental","biodiversity_climate_mitigation",NA,"**Since when has your household been farming this land?**","integer","integer",NA,"_3_3_2_1"
"273785120","zimbabwe","_3_3_2_1","1996","performance","environmental","biodiversity_climate_mitigation",NA,"**Since when has your household been farming this land?**","integer","integer",NA,"_3_3_2_1"
"273785134","zimbabwe","_3_3_2_1","1997","performance","environmental","biodiversity_climate_mitigation",NA,"**Since when has your household been farming this land?**","integer","integer",NA,"_3_3_2_1"
"273954914","zimbabwe","_3_3_2_1","2011","performance","environmental","biodiversity_climate_mitigation",NA,"**Since when has your household been farming this land?**","integer","integer",NA,"_3_3_2_1"
"273955054","zimbabwe","_3_3_2_1","2020","performance","environmental","biodiversity_climate_mitigation",NA,"**Since when has your household been farming this land?**","integer","integer",NA,"_3_3_2_1"
"273955062","zimbabwe","_3_3_2_1","1977","performance","environmental","biodiversity_climate_mitigation",NA,"**Since when has your household been farming this land?**","integer","integer",NA,"_3_3_2_1"
"273955449","zimbabwe","_3_3_2_1","2008","performance","environmental","biodiversity_climate_mitigation",NA,"**Since when has your household been farming this land?**","integer","integer",NA,"_3_3_2_1"
"273955485","zimbabwe","_3_3_2_1","2001","performance","environmental","biodiversity_climate_mitigation",NA,"**Since when has your household been farming this land?**","integer","integer",NA,"_3_3_2_1"
"273955679","zimbabwe","_3_3_2_1","2005","performance","environmental","biodiversity_climate_mitigation",NA,"**Since when has your household been farming this land?**","integer","integer",NA,"_3_3_2_1"
"273955747","zimbabwe","_3_3_2_1","1993","performance","environmental","biodiversity_climate_mitigation",NA,"**Since when has your household been farming this land?**","integer","integer",NA,"_3_3_2_1"
"273957288","zimbabwe","_3_3_2_1","1986","performance","environmental","biodiversity_climate_mitigation",NA,"**Since when has your household been farming this land?**","integer","integer",NA,"_3_3_2_1"
"273957290","zimbabwe","_3_3_2_1","1997","performance","environmental","biodiversity_climate_mitigation",NA,"**Since when has your household been farming this land?**","integer","integer",NA,"_3_3_2_1"
"273957322","zimbabwe","_3_3_2_1","2013","performance","environmental","biodiversity_climate_mitigation",NA,"**Since when has your household been farming this land?**","integer","integer",NA,"_3_3_2_1"
"273962095","zimbabwe","_3_3_2_1","2018","performance","environmental","biodiversity_climate_mitigation",NA,"**Since when has your household been farming this land?**","integer","integer",NA,"_3_3_2_1"
"273962216","zimbabwe","_3_3_2_1","2019","performance","environmental","biodiversity_climate_mitigation",NA,"**Since when has your household been farming this land?**","integer","integer",NA,"_3_3_2_1"
"273964205","zimbabwe","_3_3_2_1","2000","performance","environmental","biodiversity_climate_mitigation",NA,"**Since when has your household been farming this land?**","integer","integer",NA,"_3_3_2_1"
"273973581","zimbabwe","_3_3_2_1","2013","performance","environmental","biodiversity_climate_mitigation",NA,"**Since when has your household been farming this land?**","integer","integer",NA,"_3_3_2_1"
"273973585","zimbabwe","_3_3_2_1","2000","performance","environmental","biodiversity_climate_mitigation",NA,"**Since when has your household been farming this land?**","integer","integer",NA,"_3_3_2_1"
"273980695","zimbabwe","_3_3_2_1","1996","performance","environmental","biodiversity_climate_mitigation",NA,"**Since when has your household been farming this land?**","integer","integer",NA,"_3_3_2_1"
"273981044","zimbabwe","_3_3_2_1","1991","performance","environmental","biodiversity_climate_mitigation",NA,"**Since when has your household been farming this land?**","integer","integer",NA,"_3_3_2_1"
"273981076","zimbabwe","_3_3_2_1","2015","performance","environmental","biodiversity_climate_mitigation",NA,"**Since when has your household been farming this land?**","integer","integer",NA,"_3_3_2_1"
"274044677","zimbabwe","_3_3_2_1","2003","performance","environmental","biodiversity_climate_mitigation",NA,"**Since when has your household been farming this land?**","integer","integer",NA,"_3_3_2_1"
"274044701","zimbabwe","_3_3_2_1","1959","performance","environmental","biodiversity_climate_mitigation",NA,"**Since when has your household been farming this land?**","integer","integer",NA,"_3_3_2_1"
"274044729","zimbabwe","_3_3_2_1","2019","performance","environmental","biodiversity_climate_mitigation",NA,"**Since when has your household been farming this land?**","integer","integer",NA,"_3_3_2_1"
