module,indicator,country,kobo_farmer_id,name_question,type,type_question,list_name,label_question,label_choice,name_choice,score_agroecology_module
agroecology,8_knowledge,zimbabwe,274576491,_2_1_1_1,integer,integer,NA,"**Agricultural extension workers** **In the last 12 months, how many times has your household exchanged information with the following food system stakeholders to create new or improved solutions to your or others' farming problems?**",Received 4 visits per year from agricultural extension workers,4,4
agroecology,8_knowledge,zimbabwe,274594830,_2_1_1_1,integer,integer,NA,"**Agricultural extension workers** **In the last 12 months, how many times has your household exchanged information with the following food system stakeholders to create new or improved solutions to your or others' farming problems?**",Received 2 to 3 visits per year from agricultural extension workers,2,3
agroecology,8_knowledge,zimbabwe,274594938,_2_1_1_1,integer,integer,NA,"**Agricultural extension workers** **In the last 12 months, how many times has your household exchanged information with the following food system stakeholders to create new or improved solutions to your or others' farming problems?**",Received no visits from agricultural extension workers,0,1
agroecology,8_knowledge,zimbabwe,274617124,_2_1_1_1,integer,integer,NA,"**Agricultural extension workers** **In the last 12 months, how many times has your household exchanged information with the following food system stakeholders to create new or improved solutions to your or others' farming problems?**",Received 4 visits per year from agricultural extension workers,4,4
agroecology,8_knowledge,zimbabwe,274617146,_2_1_1_1,integer,integer,NA,"**Agricultural extension workers** **In the last 12 months, how many times has your household exchanged information with the following food system stakeholders to create new or improved solutions to your or others' farming problems?**",Received no visits from agricultural extension workers,0,1
agroecology,8_knowledge,zimbabwe,274665075,_2_1_1_1,integer,integer,NA,"**Agricultural extension workers** **In the last 12 months, how many times has your household exchanged information with the following food system stakeholders to create new or improved solutions to your or others' farming problems?**",Received 2 to 3 visits per year from agricultural extension workers,2,3
agroecology,8_knowledge,zimbabwe,274665098,_2_1_1_1,integer,integer,NA,"**Agricultural extension workers** **In the last 12 months, how many times has your household exchanged information with the following food system stakeholders to create new or improved solutions to your or others' farming problems?**",Received 1 visit per year from agricultural extension workers,1,2
agroecology,8_knowledge,zimbabwe,274879806,_2_1_1_1,integer,integer,NA,"**Agricultural extension workers** **In the last 12 months, how many times has your household exchanged information with the following food system stakeholders to create new or improved solutions to your or others' farming problems?**",Receive 5 or more visits per year from agricultural extension workers,16,5
agroecology,8_knowledge,zimbabwe,274883395,_2_1_1_1,integer,integer,NA,"**Agricultural extension workers** **In the last 12 months, how many times has your household exchanged information with the following food system stakeholders to create new or improved solutions to your or others' farming problems?**",Received 2 to 3 visits per year from agricultural extension workers,3,3
agroecology,8_knowledge,zimbabwe,274883537,_2_1_1_1,integer,integer,NA,"**Agricultural extension workers** **In the last 12 months, how many times has your household exchanged information with the following food system stakeholders to create new or improved solutions to your or others' farming problems?**",Received 2 to 3 visits per year from agricultural extension workers,2,3
agroecology,8_knowledge,zimbabwe,274886561,_2_1_1_1,integer,integer,NA,"**Agricultural extension workers** **In the last 12 months, how many times has your household exchanged information with the following food system stakeholders to create new or improved solutions to your or others' farming problems?**",Receive 5 or more visits per year from agricultural extension workers,5,5
agroecology,8_knowledge,zimbabwe,274890580,_2_1_1_1,integer,integer,NA,"**Agricultural extension workers** **In the last 12 months, how many times has your household exchanged information with the following food system stakeholders to create new or improved solutions to your or others' farming problems?**",Received 2 to 3 visits per year from agricultural extension workers,3,3
